date,score,rating
2021-07-21,24.0,Extreme Fear
2021-07-22,24.0,Extreme Fear
2021-07-23,28.0,Fear
2021-07-26,30.0,Fear
2021-07-27,27.0,Fear
2021-07-28,27.0,Fear
2021-07-29,29.0,Fear
2021-07-30,25.0,Fear
2021-08-02,25.0,Fear
2021-08-03,29.0,Fear
2021-08-04,28.0,Fear
2021-08-05,29.0,Fear
2021-08-06,31.0,Fear
2021-08-09,32.0,Fear
2021-08-10,34.0,Fear
2021-08-11,37.0,Fear
2021-08-12,43.0,Fear
2021-08-13,47.0,Fear
2021-08-16,44.0,Fear
2021-08-17,31.0,Fear
2021-08-18,18.0,Extreme Fear
2021-08-19,14.0,Extreme Fear
2021-08-20,23.0,Extreme Fear
2021-08-23,30.0,Fear
2021-08-24,34.0,Fear
2021-08-25,36.0,Fear
2021-08-26,36.0,Fear
2021-08-27,47.0,Fear
2021-08-28,50.0,Neutral
2021-08-30,47.0,Fear
2021-08-31,47.0,Fear
2021-09-01,43.0,Fear
2021-09-02,44.0,Fear
2021-09-03,44.0,Fear
2021-09-06,54.0,Greed
2021-09-07,41.0,Fear
2021-09-08,38.0,Fear
2021-09-09,33.0,Fear
2021-09-10,20.0,Extreme Fear
2021-09-13,28.0,Fear
2021-09-14,24.0,Extreme Fear
2021-09-15,31.0,Fear
2021-09-16,31.0,Fear
2021-09-17,17.0,Extreme Fear
2021-09-20,11.0,Extreme Fear
2021-09-21,11.0,Extreme Fear
2021-09-22,20.0,Extreme Fear
2021-09-23,24.0,Extreme Fear
2021-09-24,23.0,Extreme Fear
2021-09-27,24.0,Extreme Fear
2021-09-28,12.0,Extreme Fear
2021-09-29,12.0,Extreme Fear
2021-09-30,9.0,Extreme Fear
2021-10-01,18.0,Extreme Fear
2021-10-04,9.0,Extreme Fear
2021-10-05,18.0,Extreme Fear
2021-10-06,20.0,Extreme Fear
2021-10-07,24.0,Extreme Fear
2021-10-08,25.0,Fear
2021-10-11,25.0,Fear
2021-10-12,22.0,Extreme Fear
2021-10-13,24.0,Extreme Fear
2021-10-14,31.0,Fear
2021-10-15,43.0,Fear
2021-10-18,46.0,Fear
2021-10-19,53.0,Greed
2021-10-20,56.0,Greed
2021-10-21,60.0,Greed
2021-10-22,59.0,Greed
2021-10-25,62.0,Greed
2021-10-26,63.0,Greed
2021-10-27,58.0,Greed
2021-10-28,64.0,Greed
2021-10-29,65.0,Greed
2021-11-01,66.0,Greed
2021-11-02,68.0,Greed
2021-11-03,72.0,Greed
2021-11-04,72.0,Greed
2021-11-05,73.0,Greed
2021-11-08,74.0,Greed
2021-11-09,77.0,Extreme Greed
2021-11-10,73.0,Greed
2021-11-11,72.0,Greed
2021-11-12,74.0,Greed
2021-11-15,71.0,Greed
2021-11-16,72.0,Greed
2021-11-17,69.0,Greed
2021-11-18,70.0,Greed
2021-11-19,62.0,Greed
2021-11-22,60.0,Greed
2021-11-23,60.0,Greed
2021-11-24,56.0,Greed
2021-11-25,64.0,Greed
2021-11-26,31.0,Fear
2021-11-29,38.0,Fear
2021-11-30,24.0,Extreme Fear
2021-12-01,25.0,Fear
2021-12-02,22.0,Extreme Fear
2021-12-03,20.0,Extreme Fear
2021-12-06,21.0,Extreme Fear
2021-12-07,37.0,Fear
2021-12-08,41.0,Fear
2021-12-09,36.0,Fear
2021-12-10,42.0,Fear
2021-12-13,35.0,Fear
2021-12-14,31.0,Fear
2021-12-15,37.0,Fear
2021-12-16,33.0,Fear
2021-12-17,32.0,Fear
2021-12-20,29.0,Fear
2021-12-21,34.0,Fear
2021-12-22,39.0,Fear
2021-12-23,50.0,Neutral
2021-12-24,40.0,Fear
2021-12-27,56.0,Greed
2021-12-28,62.0,Greed
2021-12-29,64.0,Greed
2021-12-30,63.0,Greed
2021-12-31,62.0,Greed
2022-01-03,65.0,Greed
2022-01-04,64.0,Greed
2022-01-05,51.0,Greed
2022-01-06,52.0,Greed
2022-01-07,49.0,Fear
2022-01-10,51.0,Greed
2022-01-11,56.0,Greed
2022-01-12,55.0,Greed
2022-01-13,52.0,Greed
2022-01-14,55.0,Greed
2022-01-18,53.0,Greed
2022-01-19,44.0,Fear
2022-01-20,39.0,Fear
2022-01-21,26.0,Fear
2022-01-24,23.0,Extreme Fear
2022-01-25,20.0,Extreme Fear
2022-01-26,19.0,Extreme Fear
2022-01-27,18.0,Extreme Fear
2022-01-28,23.0,Extreme Fear
2022-01-31,29.0,Fear
2022-02-01,30.0,Fear
2022-02-02,28.0,Fear
2022-02-03,26.0,Fear
2022-02-04,27.0,Fear
2022-02-07,27.0,Fear
2022-02-08,28.0,Fear
2022-02-09,32.0,Fear
2022-02-10,33.0,Fear
2022-02-11,28.0,Fear
2022-02-14,25.0,Fear
2022-02-15,29.0,Fear
2022-02-16,32.0,Fear
2022-02-17,32.0,Fear
2022-02-18,29.0,Fear
2022-02-22,28.0,Fear
2022-02-23,18.0,Extreme Fear
2022-02-24,21.0,Extreme Fear
2022-02-25,28.0,Fear
2022-02-28,25.0,Fear
2022-03-01,22.0,Extreme Fear
2022-03-02,17.0,Extreme Fear
2022-03-03,21.0,Extreme Fear
2022-03-04,18.0,Extreme Fear
2022-03-07,16.0,Extreme Fear
2022-03-08,16.0,Extreme Fear
2022-03-09,18.0,Extreme Fear
2022-03-10,17.0,Extreme Fear
2022-03-11,19.0,Extreme Fear
2022-03-14,17.0,Extreme Fear
2022-03-15,21.0,Extreme Fear
2022-03-16,25.0,Fear
2022-03-17,33.0,Fear
2022-03-18,38.0,Fear
2022-03-21,40.0,Fear
2022-03-22,44.0,Fear
2022-03-23,45.0,Fear
2022-03-24,46.0,Fear
2022-03-25,49.0,Fear
2022-03-28,51.0,Greed
2022-03-29,52.0,Greed
2022-03-30,52.0,Greed
2022-03-31,59.0,Greed
2022-04-01,59.0,Greed
2022-04-04,61.0,Greed
2022-04-05,47.0,Fear
2022-04-06,46.0,Fear
2022-04-07,46.0,Fear
2022-04-08,46.0,Fear
2022-04-11,43.0,Fear
2022-04-12,42.0,Fear
2022-04-13,41.0,Fear
2022-04-14,39.0,Fear
2022-04-18,37.0,Fear
2022-04-19,39.0,Fear
2022-04-20,43.0,Fear
2022-04-21,38.0,Fear
2022-04-22,31.0,Fear
2022-04-25,29.0,Fear
2022-04-26,17.0,Extreme Fear
2022-04-27,16.0,Extreme Fear
2022-04-28,24.0,Extreme Fear
2022-04-29,14.0,Extreme Fear
2022-05-02,13.0,Extreme Fear
2022-05-03,30.0,Fear
2022-05-04,22.0,Extreme Fear
2022-05-05,13.0,Extreme Fear
2022-05-06,12.0,Extreme Fear
2022-05-09,8.0,Extreme Fear
2022-05-10,7.0,Extreme Fear
2022-05-11,4.0,Extreme Fear
2022-05-12,3.0,Extreme Fear
2022-05-13,11.0,Extreme Fear
2022-05-16,11.0,Extreme Fear
2022-05-17,15.0,Extreme Fear
2022-05-18,6.0,Extreme Fear
2022-05-19,13.0,Extreme Fear
2022-05-20,12.0,Extreme Fear
2022-05-23,17.0,Extreme Fear
2022-05-24,16.0,Extreme Fear
2022-05-25,17.0,Extreme Fear
2022-05-26,24.0,Extreme Fear
2022-05-27,29.0,Fear
2022-05-31,40.0,Fear
2022-06-01,40.0,Fear
2022-06-02,44.0,Fear
2022-06-03,35.0,Fear
2022-06-06,42.0,Fear
2022-06-07,45.0,Fear
2022-06-08,48.0,Fear
2022-06-09,47.0,Fear
2022-06-10,40.0,Fear
2022-06-13,25.0,Fear
2022-06-14,20.0,Extreme Fear
2022-06-15,29.0,Fear
2022-06-16,17.0,Extreme Fear
2022-06-17,16.0,Extreme Fear
2022-06-21,19.0,Extreme Fear
2022-06-22,26.0,Fear
2022-06-23,26.0,Fear
2022-06-24,30.0,Fear
2022-06-27,30.0,Fear
2022-06-28,28.0,Fear
2022-06-29,26.0,Fear
2022-06-30,24.0,Extreme Fear
2022-07-01,24.0,Extreme Fear
2022-07-05,22.0,Extreme Fear
2022-07-06,22.0,Extreme Fear
2022-07-07,27.0,Fear
2022-07-08,31.0,Fear
2022-07-11,30.0,Fear
2022-07-12,30.0,Fear
2022-07-13,27.0,Fear
2022-07-14,26.0,Fear
2022-07-15,33.0,Fear
2022-07-18,35.0,Fear
2022-07-19,39.0,Fear
2022-07-20,44.0,Fear
2022-07-21,48.0,Fear
2022-07-22,42.0,Fear
2022-07-25,42.0,Fear
2022-07-26,42.0,Fear
2022-07-27,46.0,Fear
2022-07-28,48.0,Fear
2022-07-29,52.0,Greed
2022-08-01,59.0,Greed
2022-08-02,57.0,Greed
2022-08-03,60.0,Greed
2022-08-04,61.0,Greed
2022-08-05,63.0,Greed
2022-08-08,64.0,Greed
2022-08-09,64.0,Greed
2022-08-10,65.0,Greed
2022-08-11,65.0,Greed
2022-08-12,68.0,Greed
2022-08-15,66.0,Greed
2022-08-16,67.0,Greed
2022-08-17,67.0,Greed
2022-08-18,66.0,Greed
2022-08-19,63.0,Greed
2022-08-22,60.0,Greed
2022-08-23,57.0,Greed
2022-08-24,57.0,Greed
2022-08-25,58.0,Greed
2022-08-26,55.0,Greed
2022-08-29,54.0,Greed
2022-08-30,49.0,Fear
2022-08-31,52.0,Greed
2022-09-01,49.0,Fear
2022-09-02,42.0,Fear
2022-09-06,40.0,Fear
2022-09-07,39.0,Fear
2022-09-08,40.0,Fear
2022-09-09,43.0,Fear
2022-09-12,47.0,Fear
2022-09-13,36.0,Fear
2022-09-14,41.0,Fear
2022-09-15,40.0,Fear
2022-09-16,35.0,Fear
2022-09-19,36.0,Fear
2022-09-20,36.0,Fear
2022-09-21,27.0,Fear
2022-09-22,24.0,Extreme Fear
2022-09-23,21.0,Extreme Fear
2022-09-26,17.0,Extreme Fear
2022-09-27,16.0,Extreme Fear
2022-09-28,17.0,Extreme Fear
2022-09-29,13.0,Extreme Fear
2022-09-30,16.0,Extreme Fear
2022-10-03,20.0,Extreme Fear
2022-10-04,27.0,Fear
2022-10-05,29.0,Fear
2022-10-06,23.0,Extreme Fear
2022-10-07,19.0,Extreme Fear
2022-10-10,19.0,Extreme Fear
2022-10-11,16.0,Extreme Fear
2022-10-12,15.0,Extreme Fear
2022-10-13,19.0,Extreme Fear
2022-10-14,16.0,Extreme Fear
2022-10-17,23.0,Extreme Fear
2022-10-18,28.0,Fear
2022-10-19,29.0,Fear
2022-10-20,39.0,Fear
2022-10-21,43.0,Fear
2022-10-24,47.0,Fear
2022-10-25,51.0,Greed
2022-10-26,53.0,Greed
2022-10-27,54.0,Greed
2022-10-28,57.0,Greed
2022-10-31,64.0,Greed
2022-11-01,63.0,Greed
2022-11-02,55.0,Greed
2022-11-03,55.0,Greed
2022-11-04,56.0,Greed
2022-11-07,59.0,Greed
2022-11-08,57.0,Greed
2022-11-09,54.0,Greed
2022-11-10,60.0,Greed
2022-11-11,63.0,Greed
2022-11-14,62.0,Greed
2022-11-15,66.0,Greed
2022-11-16,65.0,Greed
2022-11-17,61.0,Greed
2022-11-18,60.0,Greed
2022-11-21,60.0,Greed
2022-11-22,60.0,Greed
2022-11-23,64.0,Greed
2022-11-25,63.0,Greed
2022-11-28,59.0,Greed
2022-11-29,58.0,Greed
2022-11-30,73.0,Greed
2022-12-01,75.0,Extreme Greed
2022-12-02,68.0,Greed
2022-12-05,65.0,Greed
2022-12-06,61.0,Greed
2022-12-07,58.0,Greed
2022-12-08,55.0,Greed
2022-12-09,52.0,Greed
2022-12-12,57.0,Greed
2022-12-13,59.0,Greed
2022-12-14,60.0,Greed
2022-12-15,60.0,Greed
2022-12-16,44.0,Fear
2022-12-19,39.0,Fear
2022-12-20,38.0,Fear
2022-12-21,38.0,Fear
2022-12-22,37.0,Fear
2022-12-23,39.0,Fear
2022-12-27,39.0,Fear
2022-12-28,35.0,Fear
2022-12-29,37.0,Fear
2022-12-30,36.0,Fear
2023-01-03,36.0,Fear
2023-01-04,39.0,Fear
2023-01-05,44.0,Fear
2023-01-06,45.0,Fear
2023-01-09,47.0,Fear
2023-01-10,49.0,Fear
2023-01-11,54.0,Greed
2023-01-12,56.0,Greed
2023-01-13,61.0,Greed
2023-01-17,64.0,Greed
2023-01-18,58.0,Greed
2023-01-19,55.0,Greed
2023-01-20,58.0,Greed
2023-01-23,63.0,Greed
2023-01-24,63.0,Greed
2023-01-25,63.0,Greed
2023-01-26,68.0,Greed
2023-01-27,69.0,Greed
2023-01-30,67.0,Greed
2023-01-31,70.0,Greed
2023-02-01,82.0,Extreme Greed
2023-02-02,75.0,Extreme Greed
2023-02-03,76.0,Extreme Greed
2023-02-06,75.0,Extreme Greed
2023-02-07,76.0,Extreme Greed
2023-02-08,74.0,Greed
2023-02-09,72.0,Greed
2023-02-10,72.0,Greed
2023-02-13,71.0,Greed
2023-02-14,73.0,Greed
2023-02-15,73.0,Greed
2023-02-16,70.0,Greed
2023-02-17,69.0,Greed
2023-02-21,65.0,Greed
2023-02-22,64.0,Greed
2023-02-23,62.0,Greed
2023-02-24,60.0,Greed
2023-02-27,61.0,Greed
2023-02-28,61.0,Greed
2023-03-01,65.0,Greed
2023-03-02,52.0,Greed
2023-03-03,55.0,Greed
2023-03-06,55.0,Greed
2023-03-07,48.0,Fear
2023-03-08,49.0,Fear
2023-03-09,37.0,Fear
2023-03-10,26.0,Fear
2023-03-13,23.0,Extreme Fear
2023-03-14,25.0,Fear
2023-03-15,22.0,Extreme Fear
2023-03-16,32.0,Fear
2023-03-17,27.0,Fear
2023-03-20,30.0,Fear
2023-03-21,43.0,Fear
2023-03-22,41.0,Fear
2023-03-23,38.0,Fear
2023-03-24,37.0,Fear
2023-03-27,40.0,Fear
2023-03-28,39.0,Fear
2023-03-29,41.0,Fear
2023-03-30,45.0,Fear
2023-03-31,49.0,Fear
2023-04-03,61.0,Greed
2023-04-04,50.0,Neutral
2023-04-05,52.0,Greed
2023-04-06,55.0,Greed
2023-04-10,57.0,Greed
2023-04-11,58.0,Greed
2023-04-12,60.0,Greed
2023-04-13,63.0,Greed
2023-04-14,65.0,Greed
2023-04-17,67.0,Greed
2023-04-18,65.0,Greed
2023-04-19,67.0,Greed
2023-04-20,64.0,Greed
2023-04-21,63.0,Greed
2023-04-24,63.0,Greed
2023-04-25,57.0,Greed
2023-04-26,52.0,Greed
2023-04-27,58.0,Greed
2023-04-28,59.0,Greed
2023-05-01,59.0,Greed
2023-05-02,55.0,Greed
2023-05-03,54.0,Greed
2023-05-04,49.0,Fear
2023-05-05,53.0,Greed
2023-05-08,57.0,Greed
2023-05-09,59.0,Greed
2023-05-10,59.0,Greed
2023-05-11,59.0,Greed
2023-05-12,57.0,Greed
2023-05-15,57.0,Greed
2023-05-16,55.0,Greed
2023-05-17,60.0,Greed
2023-05-18,64.0,Greed
2023-05-19,65.0,Greed
2023-05-22,67.0,Greed
2023-05-23,65.0,Greed
2023-05-24,61.0,Greed
2023-05-25,62.0,Greed
2023-05-26,65.0,Greed
2023-05-30,66.0,Greed
2023-05-31,64.0,Greed
2023-06-01,68.0,Greed
2023-06-02,75.0,Extreme Greed
2023-06-05,69.0,Greed
2023-06-06,73.0,Greed
2023-06-07,74.0,Greed
2023-06-08,75.0,Extreme Greed
2023-06-09,76.0,Extreme Greed
2023-06-12,78.0,Extreme Greed
2023-06-13,79.0,Extreme Greed
2023-06-14,79.0,Extreme Greed
2023-06-15,80.0,Extreme Greed
2023-06-16,81.0,Extreme Greed
2023-06-20,80.0,Extreme Greed
2023-06-21,80.0,Extreme Greed
2023-06-22,80.0,Extreme Greed
2023-06-23,75.0,Extreme Greed
2023-06-26,73.0,Greed
2023-06-27,75.0,Extreme Greed
2023-06-28,76.0,Extreme Greed
2023-06-29,79.0,Extreme Greed
2023-06-30,79.0,Extreme Greed
2023-07-03,82.0,Extreme Greed
2023-07-05,79.0,Extreme Greed
2023-07-06,77.0,Extreme Greed
2023-07-07,77.0,Extreme Greed
2023-07-10,76.0,Extreme Greed
2023-07-11,78.0,Extreme Greed
2023-07-12,78.0,Extreme Greed
2023-07-13,79.0,Extreme Greed
2023-07-14,79.0,Extreme Greed
2023-07-17,80.0,Extreme Greed
2023-07-18,81.0,Extreme Greed
2023-07-19,82.0,Extreme Greed
2023-07-20,80.0,Extreme Greed
2023-07-21,81.0,Extreme Greed
2023-07-24,82.0,Extreme Greed
2023-07-25,81.0,Extreme Greed
2023-07-26,80.0,Extreme Greed
2023-07-27,77.0,Extreme Greed
2023-07-28,76.0,Extreme Greed
2023-07-31,77.0,Extreme Greed
2023-08-01,77.0,Extreme Greed
2023-08-02,77.0,Extreme Greed
2023-08-03,73.0,Greed
2023-08-04,64.0,Greed
2023-08-07,72.0,Greed
2023-08-08,69.0,Greed
2023-08-09,67.0,Greed
2023-08-10,66.0,Greed
2023-08-11,65.0,Greed
2023-08-14,66.0,Greed
2023-08-15,54.0,Greed
2023-08-16,49.0,Fear
2023-08-17,46.0,Fear
2023-08-18,43.0,Fear
2023-08-21,43.0,Fear
2023-08-22,43.0,Fear
2023-08-23,50.0,Neutral
2023-08-24,40.0,Fear
2023-08-25,47.0,Fear
2023-08-28,45.0,Fear
2023-08-29,49.0,Fear
2023-08-30,50.0,Neutral
2023-08-31,52.0,Greed
2023-09-01,55.0,Greed
2023-09-05,59.0,Greed
2023-09-06,56.0,Greed
2023-09-07,53.0,Greed
2023-09-08,51.0,Greed
2023-09-11,52.0,Greed
2023-09-12,51.0,Greed
2023-09-13,51.0,Greed
2023-09-14,54.0,Greed
2023-09-15,52.0,Greed
2023-09-18,49.0,Fear
2023-09-19,49.0,Fear
2023-09-20,48.0,Fear
2023-09-21,37.0,Fear
2023-09-22,33.0,Fear
2023-09-25,38.0,Fear
2023-09-26,24.0,Extreme Fear
2023-09-27,22.0,Extreme Fear
2023-09-28,29.0,Fear
2023-09-29,28.0,Fear
2023-10-02,28.0,Fear
2023-10-03,20.0,Extreme Fear
2023-10-04,20.0,Extreme Fear
2023-10-05,20.0,Extreme Fear
2023-10-06,27.0,Fear
2023-10-09,29.0,Fear
2023-10-10,32.0,Fear
2023-10-11,34.0,Fear
2023-10-12,35.0,Fear
2023-10-13,26.0,Fear
2023-10-16,35.0,Fear
2023-10-17,39.0,Fear
2023-10-18,30.0,Fear
2023-10-19,29.0,Fear
2023-10-20,22.0,Extreme Fear
2023-10-23,25.0,Fear
2023-10-24,33.0,Fear
2023-10-25,25.0,Fear
2023-10-26,22.0,Extreme Fear
2023-10-27,21.0,Extreme Fear
2023-10-30,29.0,Fear
2023-10-31,30.0,Fear
2023-11-01,32.0,Fear
2023-11-02,37.0,Fear
2023-11-03,36.0,Fear
2023-11-06,38.0,Fear
2023-11-07,39.0,Fear
2023-11-08,39.0,Fear
2023-11-09,41.0,Fear
2023-11-10,41.0,Fear
2023-11-13,39.0,Fear
2023-11-14,46.0,Fear
2023-11-15,52.0,Greed
2023-11-16,55.0,Greed
2023-11-17,58.0,Greed
2023-11-20,61.0,Greed
2023-11-21,61.0,Greed
2023-11-22,65.0,Greed
2023-11-24,66.0,Greed
2023-11-27,65.0,Greed
2023-11-28,65.0,Greed
2023-11-29,63.0,Greed
2023-11-30,64.0,Greed
2023-12-01,64.0,Greed
2023-12-04,63.0,Greed
2023-12-05,65.0,Greed
2023-12-06,63.0,Greed
2023-12-07,66.0,Greed
2023-12-08,65.0,Greed
2023-12-11,67.0,Greed
2023-12-12,67.0,Greed
2023-12-13,67.0,Greed
2023-12-14,70.0,Greed
2023-12-15,80.0,Extreme Greed
2023-12-18,77.0,Extreme Greed
